Time,Temperature,RH,GloblRad
2021-06-29 11:00:00+08:00,32,64,1.86
2021-06-29 11:10:00+08:00,32.25,62.66666667,1.863333333
2021-06-29 11:20:00+08:00,32.5,61.33333333,1.866666667
2021-06-29 11:30:00+08:00,32.75,60,1.87
2021-06-29 11:40:00+08:00,33,58.66666667,1.873333333
2021-06-29 11:50:00+08:00,33.25,57.33333333,1.876666667
2021-06-29 12:00:00+08:00,33.5,56,1.88
2021-06-29 12:10:00+08:00,33.65,55,1.955
2021-06-29 12:20:00+08:00,33.8,54,2.03
2021-06-29 12:30:00+08:00,33.95,53,2.105
2021-06-29 12:40:00+08:00,34.1,52,2.18
2021-06-29 12:50:00+08:00,34.25,51,2.255
2021-06-29 13:00:00+08:00,34.4,50,2.33
2021-06-29 13:10:00+08:00,34.3,50.16666667,2.203333333
2021-06-29 13:20:00+08:00,34.2,50.33333333,2.076666667
2021-06-29 13:30:00+08:00,34.1,50.5,1.95
2021-06-29 13:40:00+08:00,34,50.66666667,1.823333333
2021-06-29 13:50:00+08:00,33.9,50.83333333,1.696666667
2021-06-29 14:00:00+08:00,33.8,51,1.57
2021-06-29 14:10:00+08:00,34.01666667,50.5,1.791666667
2021-06-29 14:20:00+08:00,34.23333333,50,2.013333333
2021-06-29 14:30:00+08:00,34.45,49.5,2.235
2021-06-29 14:40:00+08:00,34.66666667,49,2.456666667
2021-06-29 14:50:00+08:00,34.88333333,48.5,2.678333333
2021-06-29 15:00:00+08:00,35.1,48,2.9
2021-06-29 15:10:00+08:00,34.9,47.66666667,2.681666667
2021-06-29 15:20:00+08:00,34.7,47.33333333,2.463333333
2021-06-29 15:30:00+08:00,34.5,47,2.245
2021-06-29 15:40:00+08:00,34.3,46.66666667,2.026666667
2021-06-29 15:50:00+08:00,34.1,46.33333333,1.808333333
2021-06-29 16:00:00+08:00,33.9,46,1.59
2021-06-29 16:10:00+08:00,33.81666667,46.66666667,1.426666667
2021-06-29 16:20:00+08:00,33.73333333,47.33333333,1.263333333
2021-06-29 16:30:00+08:00,33.65,48,1.1
2021-06-29 16:40:00+08:00,33.56666667,48.66666667,0.936666667
2021-06-29 16:50:00+08:00,33.48333333,49.33333333,0.773333333
2021-06-29 17:00:00+08:00,33.4,50,0.61
2021-06-29 17:10:00+08:00,33.33333333,50,0.55
2021-06-29 17:20:00+08:00,33.26666667,50,0.49
2021-06-29 17:30:00+08:00,33.2,50,0.43
2021-06-29 17:40:00+08:00,33.13333333,50,0.37
2021-06-29 17:50:00+08:00,33.06666667,50,0.31
2021-06-29 18:00:00+08:00,33,50,0.25
2021-06-29 18:10:00+08:00,32.88333333,50.33333333,0.213333333
2021-06-29 18:20:00+08:00,32.76666667,50.66666667,0.176666667
2021-06-29 18:30:00+08:00,32.65,51,0.14
2021-06-29 18:40:00+08:00,32.53333333,51.33333333,0.103333333
2021-06-29 18:50:00+08:00,32.41666667,51.66666667,0.066666667
2021-06-29 19:00:00+08:00,32.3,52,0.03
2021-06-29 19:10:00+08:00,32.2,52.5,0.025
2021-06-29 19:20:00+08:00,32.1,53,0.02
2021-06-29 19:30:00+08:00,32,53.5,0.015
2021-06-29 19:40:00+08:00,31.9,54,0.01
2021-06-29 19:50:00+08:00,31.8,54.5,0.005
2021-06-29 20:00:00+08:00,31.7,55,0
2021-06-29 20:10:00+08:00,31.66666667,55.16666667,0
2021-06-29 20:20:00+08:00,31.63333333,55.33333333,0
2021-06-29 20:30:00+08:00,31.6,55.5,0
2021-06-29 20:40:00+08:00,31.56666667,55.66666667,0
2021-06-29 20:50:00+08:00,31.53333333,55.83333333,0
2021-06-29 21:00:00+08:00,31.5,56,0
2021-06-29 21:10:00+08:00,31.41666667,56.33333333,0
2021-06-29 21:20:00+08:00,31.33333333,56.66666667,0
2021-06-29 21:30:00+08:00,31.25,57,0
2021-06-29 21:40:00+08:00,31.16666667,57.33333333,0
2021-06-29 21:50:00+08:00,31.08333333,57.66666667,0
2021-06-29 22:00:00+08:00,31,58,0
2021-06-29 22:10:00+08:00,30.95,58,0
2021-06-29 22:20:00+08:00,30.9,58,0
2021-06-29 22:30:00+08:00,30.85,58,0
2021-06-29 22:40:00+08:00,30.8,58,0
2021-06-29 22:50:00+08:00,30.75,58,0
2021-06-29 23:00:00+08:00,30.7,58,0
2021-06-29 23:10:00+08:00,30.63333333,58.33333333,0
2021-06-29 23:20:00+08:00,30.56666667,58.66666667,0
2021-06-29 23:30:00+08:00,30.5,59,0
2021-06-29 23:40:00+08:00,30.43333333,59.33333333,0
2021-06-29 23:50:00+08:00,30.36666667,59.66666667,0
2021-06-30 00:00:00+08:00,30.3,60,0
2021-06-30 00:10:00+08:00,30.15,61.5,0
2021-06-30 00:20:00+08:00,30,63,0
2021-06-30 00:30:00+08:00,29.85,64.5,0
2021-06-30 00:40:00+08:00,29.7,66,0
2021-06-30 00:50:00+08:00,29.55,67.5,0
2021-06-30 01:00:00+08:00,29.4,69,0
2021-06-30 01:10:00+08:00,29.43333333,68.83333333,0
2021-06-30 01:20:00+08:00,29.46666667,68.66666667,0
2021-06-30 01:30:00+08:00,29.5,68.5,0
2021-06-30 01:40:00+08:00,29.53333333,68.33333333,0
2021-06-30 01:50:00+08:00,29.56666667,68.16666667,0
2021-06-30 02:00:00+08:00,29.6,68,0
2021-06-30 02:10:00+08:00,29.41666667,69.5,0
2021-06-30 02:20:00+08:00,29.23333333,71,0
2021-06-30 02:30:00+08:00,29.05,72.5,0
2021-06-30 02:40:00+08:00,28.86666667,74,0
2021-06-30 02:50:00+08:00,28.68333333,75.5,0
2021-06-30 03:00:00+08:00,28.5,77,0
2021-06-30 03:10:00+08:00,28.45,77,0
2021-06-30 03:20:00+08:00,28.4,77,0
2021-06-30 03:30:00+08:00,28.35,77,0
2021-06-30 03:40:00+08:00,28.3,77,0
2021-06-30 03:50:00+08:00,28.25,77,0
2021-06-30 04:00:00+08:00,28.2,77,0
2021-06-30 04:10:00+08:00,28.18333333,77,0
2021-06-30 04:20:00+08:00,28.16666667,77,0
2021-06-30 04:30:00+08:00,28.15,77,0
2021-06-30 04:40:00+08:00,28.13333333,77,0
2021-06-30 04:50:00+08:00,28.11666667,77,0
2021-06-30 05:00:00+08:00,28.1,77,0
2021-06-30 05:10:00+08:00,28.08333333,77.16666667,0.01
2021-06-30 05:20:00+08:00,28.06666667,77.33333333,0.02
2021-06-30 05:30:00+08:00,28.05,77.5,0.03
2021-06-30 05:40:00+08:00,28.03333333,77.66666667,0.04
2021-06-30 05:50:00+08:00,28.01666667,77.83333333,0.05
2021-06-30 06:00:00+08:00,28,78,0.06
2021-06-30 06:10:00+08:00,28.05,77.5,0.1
2021-06-30 06:20:00+08:00,28.1,77,0.14
2021-06-30 06:30:00+08:00,28.15,76.5,0.18
2021-06-30 06:40:00+08:00,28.2,76,0.22
2021-06-30 06:50:00+08:00,28.25,75.5,0.26
2021-06-30 07:00:00+08:00,28.3,75,0.3
2021-06-30 07:10:00+08:00,28.68333333,73.16666667,0.418333333
2021-06-30 07:20:00+08:00,29.06666667,71.33333333,0.536666667
2021-06-30 07:30:00+08:00,29.45,69.5,0.655
2021-06-30 07:40:00+08:00,29.83333333,67.66666667,0.773333333
2021-06-30 07:50:00+08:00,30.21666667,65.83333333,0.891666667
2021-06-30 08:00:00+08:00,30.6,64,1.01
2021-06-30 08:10:00+08:00,30.75,63.66666667,1.155
2021-06-30 08:20:00+08:00,30.9,63.33333333,1.3
2021-06-30 08:30:00+08:00,31.05,63,1.445
2021-06-30 08:40:00+08:00,31.2,62.66666667,1.59
2021-06-30 08:50:00+08:00,31.35,62.33333333,1.735
2021-06-30 09:00:00+08:00,31.5,62,1.88
2021-06-30 09:10:00+08:00,31.68333333,61.5,1.828333333
2021-06-30 09:20:00+08:00,31.86666667,61,1.776666667
2021-06-30 09:30:00+08:00,32.05,60.5,1.725
2021-06-30 09:40:00+08:00,32.23333333,60,1.673333333
2021-06-30 09:50:00+08:00,32.41666667,59.5,1.621666667
2021-06-30 10:00:00+08:00,32.6,59,1.57
2021-06-30 10:10:00+08:00,32.86666667,58.33333333,1.833333333
2021-06-30 10:20:00+08:00,33.13333333,57.66666667,2.096666667
2021-06-30 10:30:00+08:00,33.4,57,2.36
2021-06-30 10:40:00+08:00,33.66666667,56.33333333,2.623333333
2021-06-30 10:50:00+08:00,33.93333333,55.66666667,2.886666667
2021-06-30 11:00:00+08:00,34.2,55,3.15
2021-06-30 11:10:00+08:00,34.16666667,56,3.086666667
2021-06-30 11:20:00+08:00,34.13333333,57,3.023333333
2021-06-30 11:30:00+08:00,34.1,58,2.96
2021-06-30 11:40:00+08:00,34.06666667,59,2.896666667
2021-06-30 11:50:00+08:00,34.03333333,60,2.833333333
2021-06-30 12:00:00+08:00,34,61,2.77
2021-06-30 12:10:00+08:00,33.95,61,2.713333333
2021-06-30 12:20:00+08:00,33.9,61,2.656666667
2021-06-30 12:30:00+08:00,33.85,61,2.6
2021-06-30 12:40:00+08:00,33.8,61,2.543333333
2021-06-30 12:50:00+08:00,33.75,61,2.486666667
2021-06-30 13:00:00+08:00,33.7,61,2.43
2021-06-30 13:10:00+08:00,33.76666667,60.5,2.378333333
2021-06-30 13:20:00+08:00,33.83333333,60,2.326666667
2021-06-30 13:30:00+08:00,33.9,59.5,2.275
2021-06-30 13:40:00+08:00,33.96666667,59,2.223333333
2021-06-30 13:50:00+08:00,34.03333333,58.5,2.171666667
2021-06-30 14:00:00+08:00,34.1,58,2.12
2021-06-30 14:10:00+08:00,34.05,57.83333333,2.158333333
2021-06-30 14:20:00+08:00,34,57.66666667,2.196666667
2021-06-30 14:30:00+08:00,33.95,57.5,2.235
2021-06-30 14:40:00+08:00,33.9,57.33333333,2.273333333
2021-06-30 14:50:00+08:00,33.85,57.16666667,2.311666667
2021-06-30 15:00:00+08:00,33.8,57,2.35
2021-06-30 15:10:00+08:00,33.85,57,2.233333333
2021-06-30 15:20:00+08:00,33.9,57,2.116666667
2021-06-30 15:30:00+08:00,33.95,57,2
2021-06-30 15:40:00+08:00,34,57,1.883333333
2021-06-30 15:50:00+08:00,34.05,57,1.766666667
2021-06-30 16:00:00+08:00,34.1,57,1.65
2021-06-30 16:10:00+08:00,33.95,57.33333333,1.565
2021-06-30 16:20:00+08:00,33.8,57.66666667,1.48
2021-06-30 16:30:00+08:00,33.65,58,1.395
2021-06-30 16:40:00+08:00,33.5,58.33333333,1.31
2021-06-30 16:50:00+08:00,33.35,58.66666667,1.225
2021-06-30 17:00:00+08:00,33.2,59,1.14
2021-06-30 17:10:00+08:00,33.03333333,59.66666667,1.028333333
2021-06-30 17:20:00+08:00,32.86666667,60.33333333,0.916666667
2021-06-30 17:30:00+08:00,32.7,61,0.805
2021-06-30 17:40:00+08:00,32.53333333,61.66666667,0.693333333
2021-06-30 17:50:00+08:00,32.36666667,62.33333333,0.581666667
2021-06-30 18:00:00+08:00,32.2,63,0.47
2021-06-30 18:10:00+08:00,32.1,63.16666667,0.408333333
2021-06-30 18:20:00+08:00,32,63.33333333,0.346666667
2021-06-30 18:30:00+08:00,31.9,63.5,0.285
2021-06-30 18:40:00+08:00,31.8,63.66666667,0.223333333
2021-06-30 18:50:00+08:00,31.7,63.83333333,0.161666667
2021-06-30 19:00:00+08:00,31.6,64,0.1
2021-06-30 19:10:00+08:00,31.45,64.83333333,0.083333333
2021-06-30 19:20:00+08:00,31.3,65.66666667,0.066666667
2021-06-30 19:30:00+08:00,31.15,66.5,0.05
2021-06-30 19:40:00+08:00,31,67.33333333,0.033333333
2021-06-30 19:50:00+08:00,30.85,68.16666667,0.016666667
2021-06-30 20:00:00+08:00,30.7,69,0
2021-06-30 20:10:00+08:00,30.65,69,0
2021-06-30 20:20:00+08:00,30.6,69,0
2021-06-30 20:30:00+08:00,30.55,69,0
2021-06-30 20:40:00+08:00,30.5,69,0
2021-06-30 20:50:00+08:00,30.45,69,0
2021-06-30 21:00:00+08:00,30.4,69,0
2021-06-30 21:10:00+08:00,30.38333333,69.16666667,0
2021-06-30 21:20:00+08:00,30.36666667,69.33333333,0
2021-06-30 21:30:00+08:00,30.35,69.5,0
2021-06-30 21:40:00+08:00,30.33333333,69.66666667,0
2021-06-30 21:50:00+08:00,30.31666667,69.83333333,0
2021-06-30 22:00:00+08:00,30.3,70,0
2021-06-30 22:10:00+08:00,30.25,70.16666667,0
2021-06-30 22:20:00+08:00,30.2,70.33333333,0
2021-06-30 22:30:00+08:00,30.15,70.5,0
2021-06-30 22:40:00+08:00,30.1,70.66666667,0
2021-06-30 22:50:00+08:00,30.05,70.83333333,0
2021-06-30 23:00:00+08:00,30,71,0
2021-06-30 23:10:00+08:00,30,71,0
2021-06-30 23:20:00+08:00,30,71,0
2021-06-30 23:30:00+08:00,30,71,0
2021-06-30 23:40:00+08:00,30,71,0
2021-06-30 23:50:00+08:00,30,71,0
2021-07-01 00:00:00+08:00,30,71,0
2021-07-01 00:10:00+08:00,29.93333333,70.83333333,0
2021-07-01 00:20:00+08:00,29.86666667,70.66666667,0
2021-07-01 00:30:00+08:00,29.8,70.5,0
2021-07-01 00:40:00+08:00,29.73333333,70.33333333,0
2021-07-01 00:50:00+08:00,29.66666667,70.16666667,0
2021-07-01 01:00:00+08:00,29.6,70,0
2021-07-01 01:10:00+08:00,29.55,70.33333333,0
2021-07-01 01:20:00+08:00,29.5,70.66666667,0
2021-07-01 01:30:00+08:00,29.45,71,0
2021-07-01 01:40:00+08:00,29.4,71.33333333,0
2021-07-01 01:50:00+08:00,29.35,71.66666667,0
2021-07-01 02:00:00+08:00,29.3,72,0
2021-07-01 02:10:00+08:00,29.28333333,72,0
2021-07-01 02:20:00+08:00,29.26666667,72,0
2021-07-01 02:30:00+08:00,29.25,72,0
2021-07-01 02:40:00+08:00,29.23333333,72,0
2021-07-01 02:50:00+08:00,29.21666667,72,0
2021-07-01 03:00:00+08:00,29.2,72,0
2021-07-01 03:10:00+08:00,29.1,72.66666667,0
2021-07-01 03:20:00+08:00,29,73.33333333,0
2021-07-01 03:30:00+08:00,28.9,74,0
2021-07-01 03:40:00+08:00,28.8,74.66666667,0
2021-07-01 03:50:00+08:00,28.7,75.33333333,0
2021-07-01 04:00:00+08:00,28.6,76,0
2021-07-01 04:10:00+08:00,28.6,75.33333333,0
2021-07-01 04:20:00+08:00,28.6,74.66666667,0
2021-07-01 04:30:00+08:00,28.6,74,0
2021-07-01 04:40:00+08:00,28.6,73.33333333,0
2021-07-01 04:50:00+08:00,28.6,72.66666667,0
2021-07-01 05:00:00+08:00,28.6,72,0
2021-07-01 05:10:00+08:00,28.63333333,71.5,0.011666667
2021-07-01 05:20:00+08:00,28.66666667,71,0.023333333
2021-07-01 05:30:00+08:00,28.7,70.5,0.035
2021-07-01 05:40:00+08:00,28.73333333,70,0.046666667
2021-07-01 05:50:00+08:00,28.76666667,69.5,0.058333333
2021-07-01 06:00:00+08:00,28.8,69,0.07
2021-07-01 06:10:00+08:00,28.83333333,68.66666667,0.12
2021-07-01 06:20:00+08:00,28.86666667,68.33333333,0.17
2021-07-01 06:30:00+08:00,28.9,68,0.22
2021-07-01 06:40:00+08:00,28.93333333,67.66666667,0.27
2021-07-01 06:50:00+08:00,28.96666667,67.33333333,0.32
2021-07-01 07:00:00+08:00,29,67,0.37
2021-07-01 07:10:00+08:00,29.28333333,65.66666667,0.568333333
2021-07-01 07:20:00+08:00,29.56666667,64.33333333,0.766666667
2021-07-01 07:30:00+08:00,29.85,63,0.965
2021-07-01 07:40:00+08:00,30.13333333,61.66666667,1.163333333
2021-07-01 07:50:00+08:00,30.41666667,60.33333333,1.361666667
2021-07-01 08:00:00+08:00,30.7,59,1.56
2021-07-01 08:10:00+08:00,30.81666667,58.33333333,1.711666667
2021-07-01 08:20:00+08:00,30.93333333,57.66666667,1.863333333
2021-07-01 08:30:00+08:00,31.05,57,2.015
2021-07-01 08:40:00+08:00,31.16666667,56.33333333,2.166666667
2021-07-01 08:50:00+08:00,31.28333333,55.66666667,2.318333333
2021-07-01 09:00:00+08:00,31.4,55,2.47
2021-07-01 09:10:00+08:00,31.68333333,54.33333333,2.525
2021-07-01 09:20:00+08:00,31.96666667,53.66666667,2.58
2021-07-01 09:30:00+08:00,32.25,53,2.635
2021-07-01 09:40:00+08:00,32.53333333,52.33333333,2.69
2021-07-01 09:50:00+08:00,32.81666667,51.66666667,2.745
2021-07-01 10:00:00+08:00,33.1,51,2.8
2021-07-01 10:10:00+08:00,33.26666667,50.66666667,2.77
2021-07-01 10:20:00+08:00,33.43333333,50.33333333,2.74
2021-07-01 10:30:00+08:00,33.6,50,2.71
2021-07-01 10:40:00+08:00,33.76666667,49.66666667,2.68
2021-07-01 10:50:00+08:00,33.93333333,49.33333333,2.65
2021-07-01 11:00:00+08:00,34.1,49,2.62
2021-07-01 11:10:00+08:00,34.4,48,2.833333333
2021-07-01 11:20:00+08:00,34.7,47,3.046666667
2021-07-01 11:30:00+08:00,35,46,3.26
2021-07-01 11:40:00+08:00,35.3,45,3.473333333
2021-07-01 11:50:00+08:00,35.6,44,3.686666667
2021-07-01 12:00:00+08:00,35.9,43,3.9
2021-07-01 12:10:00+08:00,35.91666667,44,3.873333333
2021-07-01 12:20:00+08:00,35.93333333,45,3.846666667
2021-07-01 12:30:00+08:00,35.95,46,3.82
2021-07-01 12:40:00+08:00,35.96666667,47,3.793333333
2021-07-01 12:50:00+08:00,35.98333333,48,3.766666667
2021-07-01 13:00:00+08:00,36,49,3.74
2021-07-01 13:10:00+08:00,35.9,49.66666667,3.66
2021-07-01 13:20:00+08:00,35.8,50.33333333,3.58
2021-07-01 13:30:00+08:00,35.7,51,3.5
2021-07-01 13:40:00+08:00,35.6,51.66666667,3.42
2021-07-01 13:50:00+08:00,35.5,52.33333333,3.34
2021-07-01 14:00:00+08:00,35.4,53,3.26
2021-07-01 14:10:00+08:00,35.35,53.33333333,3.113333333
2021-07-01 14:20:00+08:00,35.3,53.66666667,2.966666667
2021-07-01 14:30:00+08:00,35.25,54,2.82
2021-07-01 14:40:00+08:00,35.2,54.33333333,2.673333333
2021-07-01 14:50:00+08:00,35.15,54.66666667,2.526666667
2021-07-01 15:00:00+08:00,35.1,55,2.38
2021-07-01 15:10:00+08:00,34.8,55.66666667,2.238333333
2021-07-01 15:20:00+08:00,34.5,56.33333333,2.096666667
2021-07-01 15:30:00+08:00,34.2,57,1.955
2021-07-01 15:40:00+08:00,33.9,57.66666667,1.813333333
2021-07-01 15:50:00+08:00,33.6,58.33333333,1.671666667
2021-07-01 16:00:00+08:00,33.3,59,1.53
2021-07-01 16:10:00+08:00,33.23333333,59.16666667,1.376666667
2021-07-01 16:20:00+08:00,33.16666667,59.33333333,1.223333333
2021-07-01 16:30:00+08:00,33.1,59.5,1.07
2021-07-01 16:40:00+08:00,33.03333333,59.66666667,0.916666667
2021-07-01 16:50:00+08:00,32.96666667,59.83333333,0.763333333
2021-07-01 17:00:00+08:00,32.9,60,0.61
2021-07-01 17:10:00+08:00,32.76666667,60.33333333,0.586666667
2021-07-01 17:20:00+08:00,32.63333333,60.66666667,0.563333333
2021-07-01 17:30:00+08:00,32.5,61,0.54
2021-07-01 17:40:00+08:00,32.36666667,61.33333333,0.516666667
2021-07-01 17:50:00+08:00,32.23333333,61.66666667,0.493333333
2021-07-01 18:00:00+08:00,32.1,62,0.47
2021-07-01 18:10:00+08:00,32.03333333,62.5,0.405
2021-07-01 18:20:00+08:00,31.96666667,63,0.34
2021-07-01 18:30:00+08:00,31.9,63.5,0.275
2021-07-01 18:40:00+08:00,31.83333333,64,0.21
2021-07-01 18:50:00+08:00,31.76666667,64.5,0.145
2021-07-01 19:00:00+08:00,31.7,65,0.08
2021-07-01 19:10:00+08:00,31.6,65.5,0.066666667
2021-07-01 19:20:00+08:00,31.5,66,0.053333333
2021-07-01 19:30:00+08:00,31.4,66.5,0.04
2021-07-01 19:40:00+08:00,31.3,67,0.026666667
2021-07-01 19:50:00+08:00,31.2,67.5,0.013333333
2021-07-01 20:00:00+08:00,31.1,68,0
2021-07-01 20:10:00+08:00,31.05,68.33333333,0
2021-07-01 20:20:00+08:00,31,68.66666667,0
2021-07-01 20:30:00+08:00,30.95,69,0
2021-07-01 20:40:00+08:00,30.9,69.33333333,0
2021-07-01 20:50:00+08:00,30.85,69.66666667,0
2021-07-01 21:00:00+08:00,30.8,70,0
2021-07-01 21:10:00+08:00,30.78333333,70,0
2021-07-01 21:20:00+08:00,30.76666667,70,0
2021-07-01 21:30:00+08:00,30.75,70,0
2021-07-01 21:40:00+08:00,30.73333333,70,0
2021-07-01 21:50:00+08:00,30.71666667,70,0
2021-07-01 22:00:00+08:00,30.7,70,0
2021-07-01 22:10:00+08:00,30.68333333,70,0
2021-07-01 22:20:00+08:00,30.66666667,70,0
2021-07-01 22:30:00+08:00,30.65,70,0
2021-07-01 22:40:00+08:00,30.63333333,70,0
2021-07-01 22:50:00+08:00,30.61666667,70,0
2021-07-01 23:00:00+08:00,30.6,70,0
2021-07-01 23:10:00+08:00,30.51666667,70,0
2021-07-01 23:20:00+08:00,30.43333333,70,0
2021-07-01 23:30:00+08:00,30.35,70,0
2021-07-01 23:40:00+08:00,30.26666667,70,0
2021-07-01 23:50:00+08:00,30.18333333,70,0
2021-07-02 00:00:00+08:00,30.1,70,0
2021-07-02 00:10:00+08:00,30.01666667,71.16666667,0
2021-07-02 00:20:00+08:00,29.93333333,72.33333333,0
2021-07-02 00:30:00+08:00,29.85,73.5,0
2021-07-02 00:40:00+08:00,29.76666667,74.66666667,0
2021-07-02 00:50:00+08:00,29.68333333,75.83333333,0
2021-07-02 01:00:00+08:00,29.6,77,0
2021-07-02 01:10:00+08:00,29.6,76.83333333,0
2021-07-02 01:20:00+08:00,29.6,76.66666667,0
2021-07-02 01:30:00+08:00,29.6,76.5,0
2021-07-02 01:40:00+08:00,29.6,76.33333333,0
2021-07-02 01:50:00+08:00,29.6,76.16666667,0
2021-07-02 02:00:00+08:00,29.6,76,0
2021-07-02 02:10:00+08:00,29.6,75.16666667,0
2021-07-02 02:20:00+08:00,29.6,74.33333333,0
2021-07-02 02:30:00+08:00,29.6,73.5,0
2021-07-02 02:40:00+08:00,29.6,72.66666667,0
2021-07-02 02:50:00+08:00,29.6,71.83333333,0
2021-07-02 03:00:00+08:00,29.6,71,0
2021-07-02 03:10:00+08:00,29.51666667,70.83333333,0
2021-07-02 03:20:00+08:00,29.43333333,70.66666667,0
2021-07-02 03:30:00+08:00,29.35,70.5,0
2021-07-02 03:40:00+08:00,29.26666667,70.33333333,0
2021-07-02 03:50:00+08:00,29.18333333,70.16666667,0
2021-07-02 04:00:00+08:00,29.1,70,0
2021-07-02 04:10:00+08:00,29.08333333,70.33333333,0
2021-07-02 04:20:00+08:00,29.06666667,70.66666667,0
2021-07-02 04:30:00+08:00,29.05,71,0
2021-07-02 04:40:00+08:00,29.03333333,71.33333333,0
2021-07-02 04:50:00+08:00,29.01666667,71.66666667,0
2021-07-02 05:00:00+08:00,29,72,0
2021-07-02 05:10:00+08:00,28.98333333,72,0.016666667
2021-07-02 05:20:00+08:00,28.96666667,72,0.033333333
2021-07-02 05:30:00+08:00,28.95,72,0.05
2021-07-02 05:40:00+08:00,28.93333333,72,0.066666667
2021-07-02 05:50:00+08:00,28.91666667,72,0.083333333
2021-07-02 06:00:00+08:00,28.9,72,0.1
2021-07-02 06:10:00+08:00,28.95,71.83333333,0.205
2021-07-02 06:20:00+08:00,29,71.66666667,0.31
2021-07-02 06:30:00+08:00,29.05,71.5,0.415
2021-07-02 06:40:00+08:00,29.1,71.33333333,0.52
2021-07-02 06:50:00+08:00,29.15,71.16666667,0.625
2021-07-02 07:00:00+08:00,29.2,71,0.73
2021-07-02 07:10:00+08:00,29.4,70.16666667,0.865
2021-07-02 07:20:00+08:00,29.6,69.33333333,1
2021-07-02 07:30:00+08:00,29.8,68.5,1.135
2021-07-02 07:40:00+08:00,30,67.66666667,1.27
2021-07-02 07:50:00+08:00,30.2,66.83333333,1.405
2021-07-02 08:00:00+08:00,30.4,66,1.54
2021-07-02 08:10:00+08:00,30.63333333,65.16666667,1.658333333
2021-07-02 08:20:00+08:00,30.86666667,64.33333333,1.776666667
2021-07-02 08:30:00+08:00,31.1,63.5,1.895
2021-07-02 08:40:00+08:00,31.33333333,62.66666667,2.013333333
2021-07-02 08:50:00+08:00,31.56666667,61.83333333,2.131666667
2021-07-02 09:00:00+08:00,31.8,61,2.25
2021-07-02 09:10:00+08:00,32.06666667,60.5,2.351666667
2021-07-02 09:20:00+08:00,32.33333333,60,2.453333333
2021-07-02 09:30:00+08:00,32.6,59.5,2.555
2021-07-02 09:40:00+08:00,32.86666667,59,2.656666667
2021-07-02 09:50:00+08:00,33.13333333,58.5,2.758333333
2021-07-02 10:00:00+08:00,33.4,58,2.86
2021-07-02 10:10:00+08:00,33.65,56.83333333,2.936666667
2021-07-02 10:20:00+08:00,33.9,55.66666667,3.013333333
2021-07-02 10:30:00+08:00,34.15,54.5,3.09
2021-07-02 10:40:00+08:00,34.4,53.33333333,3.166666667
2021-07-02 10:50:00+08:00,34.65,52.16666667,3.243333333
2021-07-02 11:00:00+08:00,34.9,51,3.32
2021-07-02 11:10:00+08:00,35.03333333,51.83333333,3.318333333
2021-07-02 11:20:00+08:00,35.16666667,52.66666667,3.316666667
2021-07-02 11:30:00+08:00,35.3,53.5,3.315
2021-07-02 11:40:00+08:00,35.43333333,54.33333333,3.313333333
2021-07-02 11:50:00+08:00,35.56666667,55.16666667,3.311666667
2021-07-02 12:00:00+08:00,35.7,56,3.31
2021-07-02 12:10:00+08:00,35.5,57,3.171666667
2021-07-02 12:20:00+08:00,35.3,58,3.033333333
2021-07-02 12:30:00+08:00,35.1,59,2.895
2021-07-02 12:40:00+08:00,34.9,60,2.756666667
2021-07-02 12:50:00+08:00,34.7,61,2.618333333
2021-07-02 13:00:00+08:00,34.5,62,2.48
2021-07-02 13:10:00+08:00,34.45,62,2.383333333
2021-07-02 13:20:00+08:00,34.4,62,2.286666667
2021-07-02 13:30:00+08:00,34.35,62,2.19
2021-07-02 13:40:00+08:00,34.3,62,2.093333333
2021-07-02 13:50:00+08:00,34.25,62,1.996666667
2021-07-02 14:00:00+08:00,34.2,62,1.9
2021-07-02 14:10:00+08:00,34.01666667,62.5,1.736666667
2021-07-02 14:20:00+08:00,33.83333333,63,1.573333333
2021-07-02 14:30:00+08:00,33.65,63.5,1.41
2021-07-02 14:40:00+08:00,33.46666667,64,1.246666667
2021-07-02 14:50:00+08:00,33.28333333,64.5,1.083333333
2021-07-02 15:00:00+08:00,33.1,65,0.92
2021-07-02 15:10:00+08:00,33.03333333,65.16666667,0.853333333
2021-07-02 15:20:00+08:00,32.96666667,65.33333333,0.786666667
2021-07-02 15:30:00+08:00,32.9,65.5,0.72
2021-07-02 15:40:00+08:00,32.83333333,65.66666667,0.653333333
2021-07-02 15:50:00+08:00,32.76666667,65.83333333,0.586666667
2021-07-02 16:00:00+08:00,32.7,66,0.52
2021-07-02 16:10:00+08:00,32.63333333,65.66666667,0.508333333
2021-07-02 16:20:00+08:00,32.56666667,65.33333333,0.496666667
2021-07-02 16:30:00+08:00,32.5,65,0.485
2021-07-02 16:40:00+08:00,32.43333333,64.66666667,0.473333333
2021-07-02 16:50:00+08:00,32.36666667,64.33333333,0.461666667
2021-07-02 17:00:00+08:00,32.3,64,0.45
2021-07-02 17:10:00+08:00,32.11666667,64.66666667,0.411666667
2021-07-02 17:20:00+08:00,31.93333333,65.33333333,0.373333333
2021-07-02 17:30:00+08:00,31.75,66,0.335
2021-07-02 17:40:00+08:00,31.56666667,66.66666667,0.296666667
2021-07-02 17:50:00+08:00,31.38333333,67.33333333,0.258333333
2021-07-02 18:00:00+08:00,31.2,68,0.22
